,Datetime,Close,High,Low,Open,Volume
18,2024-01-08 18:30:00+00:00,51.7400016784668,51.79999923706055,51.43000030517578,51.51300048828125,5907820
19,2024-01-08 19:30:00+00:00,51.8703498840332,51.89799880981445,51.606468200683594,51.74338912963867,6023125
20,2024-01-08 20:30:00+00:00,52.25499725341797,52.275001525878906,51.81599807739258,51.86899948120117,5924981
21,2024-01-09 14:30:00+00:00,52.4736328125,52.619895935058594,51.69000244140625,52.4010009765625,19204795
22,2024-01-09 15:30:00+00:00,52.8599967956543,52.9010009765625,52.07999801635742,52.47899627685547,9961725
23,2024-01-09 16:30:00+00:00,53.42158126831055,53.57899856567383,52.7706298828125,52.85240936279297,10634586
24,2024-01-09 17:30:00+00:00,53.87080001831055,54.071998596191406,53.37000274658203,53.4370002746582,9841087
25,2024-01-09 18:30:00+00:00,53.974998474121094,54.32500076293945,53.72999954223633,53.86699676513672,8988418
26,2024-01-09 19:30:00+00:00,53.5584716796875,54.10100173950195,53.436012268066406,53.97100067138672,8243584
27,2024-01-09 20:30:00+00:00,53.13100051879883,53.65700149536133,53.01816940307617,53.55399703979492,7265096
28,2024-01-10 14:30:00+00:00,54.14899444580078,54.365997314453125,53.4890022277832,53.615997314453125,18112031
29,2024-01-10 15:30:00+00:00,54.31049728393555,54.599998474121094,54.084999084472656,54.150001525878906,9110179
30,2024-01-10 16:30:00+00:00,54.19199752807617,54.37999725341797,53.9849967956543,54.31450271606445,5140692
31,2024-01-10 17:30:00+00:00,54.2130012512207,54.47999954223633,54.1400032043457,54.199989318847656,4551805
32,2024-01-10 18:30:00+00:00,54.211997985839844,54.47999954223633,54.20100021362305,54.21245574951172,3873744
33,2024-01-10 19:30:00+00:00,54.21149826049805,54.375999450683594,54.040000915527344,54.21070098876953,5463821
34,2024-01-10 20:30:00+00:00,54.349998474121094,54.365997314453125,53.95200729370117,54.20800018310547,4504510
35,2024-01-11 14:30:00+00:00,54.51850128173828,55.34600067138672,53.88199996948242,54.999000549316406,17617566
36,2024-01-11 15:30:00+00:00,53.855010986328125,54.641990661621094,53.55999755859375,54.516998291015625,8414594
37,2024-01-11 16:30:00+00:00,54.132598876953125,54.25999069213867,53.60599899291992,53.849998474121094,6339827
38,2024-01-11 17:30:00+00:00,54.93300247192383,55.099998474121094,54.126220703125,54.126220703125,8134249
39,2024-01-11 18:30:00+00:00,54.91899871826172,55.09699249267578,54.71100997924805,54.93199920654297,6505633
40,2024-01-11 19:30:00+00:00,54.87662887573242,55.20000076293945,54.81500244140625,54.91899871826172,6188854
41,2024-01-11 20:30:00+00:00,54.82999801635742,54.91804122924805,54.600013732910156,54.875,4360177
42,2024-01-12 14:30:00+00:00,54.737998962402344,54.970001220703125,54.35499954223633,54.62000274658203,11140181
43,2024-01-12 15:30:00+00:00,54.69501876831055,54.83599090576172,54.330078125,54.74500274658203,6475778
44,2024-01-12 16:30:00+00:00,54.6140022277832,54.73698806762695,54.4904899597168,54.699501037597656,3950607
45,2024-01-12 17:30:00+00:00,54.63005828857422,54.69915008544922,54.54999923706055,54.61433792114258,2322889
46,2024-01-12 18:30:00+00:00,54.747772216796875,54.914268493652344,54.592933654785156,54.63800048828125,3694068
47,2024-01-12 19:30:00+00:00,54.6250114440918,54.7650032043457,54.540000915527344,54.741058349609375,3220345
48,2024-01-12 20:30:00+00:00,54.70800018310547,54.74799728393555,54.57999801635742,54.6345100402832,2230050
49,2024-01-16 14:30:00+00:00,56.05500030517578,56.0620002746582,55.053497314453125,55.099998474121094,12991490
50,2024-01-16 15:30:00+00:00,56.56928634643555,56.70000076293945,55.92103958129883,56.064002990722656,9227517
51,2024-01-16 16:30:00+00:00,56.230987548828125,56.834991455078125,56.1609992980957,56.58100128173828,5781117
52,2024-01-16 17:30:00+00:00,56.367042541503906,56.37999725341797,56.04999923706055,56.220001220703125,3592125
53,2024-01-16 18:30:00+00:00,56.185997009277344,56.40800094604492,56.025001525878906,56.375999450683594,4001190
54,2024-01-16 19:30:00+00:00,56.105377197265625,56.3599967956543,56.055015563964844,56.180999755859375,3099777
55,2024-01-16 20:30:00+00:00,56.400001525878906,56.4010009765625,56.03001022338867,56.10700225830078,3168916
56,2024-01-17 14:30:00+00:00,55.41599655151367,56.470680236816406,54.7400016784668,56.34699630737305,17761932
57,2024-01-17 15:30:00+00:00,55.888999938964844,55.93198776245117,55.236000061035156,55.415000915527344,7057353
58,2024-01-17 16:30:00+00:00,55.635498046875,56.01599884033203,55.586997985839844,55.89400100708008,4845749
59,2024-01-17 17:30:00+00:00,55.61949920654297,55.84400177001953,55.5099983215332,55.63050079345703,3553640
60,2024-01-17 18:30:00+00:00,56.04362869262695,56.06339645385742,55.529998779296875,55.61750030517578,3841246
61,2024-01-17 19:30:00+00:00,55.72150802612305,56.2760009765625,55.68101119995117,56.04450225830078,5177424
62,2024-01-17 20:30:00+00:00,56.051002502441406,56.19099807739258,55.67899703979492,55.73112106323242,3354610
63,2024-01-18 14:30:00+00:00,57.17000198364258,57.52000045776367,56.88800048828125,57.2599983215332,13777044
64,2024-01-18 15:30:00+00:00,57.52100372314453,57.59400177001953,57.05999755859375,57.17000198364258,6948543
65,2024-01-18 16:30:00+00:00,57.01599884033203,57.599998474121094,56.840003967285156,57.52800369262695,6396026
66,2024-01-18 17:30:00+00:00,56.28166961669922,57.095001220703125,56.10700225830078,57.0155029296875,5667125
67,2024-01-18 18:30:00+00:00,56.96799850463867,57.0099983215332,56.264007568359375,56.28220748901367,5579463
68,2024-01-18 19:30:00+00:00,56.944000244140625,57.05499267578125,56.74799728393555,56.97600173950195,4125095
69,2024-01-18 20:30:00+00:00,57.09821319580078,57.18499755859375,56.840003967285156,56.95000076293945,3854374
70,2024-01-19 14:30:00+00:00,57.89299774169922,58.0,57.224998474121094,57.9890022277832,13704085
71,2024-01-19 15:30:00+00:00,58.24199676513672,58.28200149536133,57.771995544433594,57.8849983215332,6937273
72,2024-01-19 16:30:00+00:00,58.8849983215332,58.900001525878906,58.17399978637695,58.24190139770508,8595532
73,2024-01-19 17:30:00+00:00,58.987998962402344,59.0880012512207,58.74199676513672,58.8848991394043,5069151
74,2024-01-19 18:30:00+00:00,58.97130584716797,59.18400192260742,58.884002685546875,58.98839569091797,5695504
75,2024-01-19 19:30:00+00:00,59.14600372314453,59.20600128173828,58.83599853515625,58.97148895263672,5461776
76,2024-01-19 20:30:00+00:00,59.5,59.5,59.0880012512207,59.14000701904297,5139940
77,2024-01-22 14:30:00+00:00,59.251502990722656,60.33100128173828,59.17000198364258,59.75,16818994
78,2024-01-22 15:30:00+00:00,59.939537048339844,59.9799919128418,59.06999969482422,59.2599983215332,8607466
79,2024-01-22 16:30:00+00:00,59.85900115966797,60.05800247192383,59.569000244140625,59.93549728393555,4394654
80,2024-01-22 17:30:00+00:00,59.76649856567383,59.94000244140625,59.70499801635742,59.85100173950195,3168102
81,2024-01-22 18:30:00+00:00,59.94350051879883,60.10499954223633,59.74500274658203,59.7599983215332,3895400
82,2024-01-22 19:30:00+00:00,59.9844970703125,60.0,59.85100555419922,59.95000076293945,2520995
83,2024-01-22 20:30:00+00:00,59.665000915527344,59.990997314453125,59.650001525878906,59.98326873779297,2946422
84,2024-01-23 14:30:00+00:00,59.42000198364258,59.637001037597656,58.584999084472656,59.56999969482422,10650804
85,2024-01-23 15:30:00+00:00,59.486000061035156,59.7299919128418,59.30500030517578,59.417999267578125,4454181
86,2024-01-23 16:30:00+00:00,59.487998962402344,59.654998779296875,59.37800216674805,59.49298858642578,2562631
87,2024-01-23 17:30:00+00:00,59.5724983215332,59.67100143432617,59.452003479003906,59.47999954223633,1930547
88,2024-01-23 18:30:00+00:00,59.37764358520508,59.584999084472656,59.29600143432617,59.57899856567383,2101189
89,2024-01-23 19:30:00+00:00,59.709999084472656,59.766998291015625,59.29401397705078,59.321998596191406,3274760
90,2024-01-23 20:30:00+00:00,59.871002197265625,59.909996032714844,59.628997802734375,59.7140007019043,2760311
91,2024-01-24 14:30:00+00:00,61.9043083190918,62.0099983215332,59.9379997253418,60.30399703979492,15267540
92,2024-01-24 15:30:00+00:00,61.63800048828125,62.00300216674805,61.404998779296875,61.89899826049805,7556754
93,2024-01-24 16:30:00+00:00,62.13750076293945,62.209999084472656,61.58599853515625,61.63050079345703,4832062
94,2024-01-24 17:30:00+00:00,62.659996032714844,62.8489990234375,62.13199996948242,62.14600372314453,8309747
95,2024-01-24 18:30:00+00:00,61.78850173950195,62.72199630737305,61.649009704589844,62.67000198364258,6712153
96,2024-01-24 19:30:00+00:00,61.22700119018555,62.23398971557617,61.209999084472656,61.790000915527344,7275934
97,2024-01-24 20:30:00+00:00,61.35700225830078,61.66899871826172,61.17100143432617,61.228607177734375,3742686
98,2024-01-25 14:30:00+00:00,62.60041046142578,62.638999938964844,61.85399627685547,62.150001525878906,13276254
99,2024-01-25 15:30:00+00:00,62.3900032043457,62.71900177001953,62.224998474121094,62.611000061035156,5924704
100,2024-01-25 16:30:00+00:00,61.92499923706055,62.55999755859375,61.70100021362305,62.3904914855957,5867831
101,2024-01-25 17:30:00+00:00,61.527503967285156,61.989990234375,61.323997497558594,61.926002502441406,5579607
102,2024-01-25 18:30:00+00:00,61.2760009765625,61.779998779296875,60.91602325439453,61.529998779296875,6446385
103,2024-01-25 19:30:00+00:00,61.551002502441406,61.822998046875,61.21085739135742,61.2760009765625,4941540
104,2024-01-25 20:30:00+00:00,61.64400100708008,61.73099899291992,61.4849967956543,61.548500061035156,2909986
105,2024-01-26 14:30:00+00:00,61.3830680847168,61.413002014160156,60.572998046875,60.959999084472656,12214046
106,2024-01-26 15:30:00+00:00,61.374000549316406,61.78300094604492,61.290000915527344,61.38350296020508,6120077
107,2024-01-26 16:30:00+00:00,61.29664993286133,61.5629997253418,61.121002197265625,61.39099884033203,4887593
108,2024-01-26 17:30:00+00:00,61.11124801635742,61.303497314453125,60.84099578857422,61.303497314453125,4008152
109,2024-01-26 18:30:00+00:00,61.007362365722656,61.180999755859375,60.74300003051758,61.115997314453125,3409289
110,2024-01-26 19:30:00+00:00,61.08599853515625,61.400001525878906,60.9010009765625,61.00777053833008,3768031
111,2024-01-26 20:30:00+00:00,61.029998779296875,61.139991760253906,60.9218635559082,61.082000732421875,2640645
112,2024-01-29 14:30:00+00:00,61.73834228515625,61.875,60.90700149536133,61.23200225830078,9502493
113,2024-01-29 15:30:00+00:00,61.464599609375,61.834999084472656,61.29099655151367,61.733001708984375,4507985
114,2024-01-29 16:30:00+00:00,61.6150016784668,61.698997497558594,61.37999725341797,61.46699905395508,3022677
115,2024-01-29 17:30:00+00:00,61.60999298095703,61.697998046875,61.47199630737305,61.62249755859375,1852068
116,2024-01-29 18:30:00+00:00,61.935638427734375,61.96900177001953,61.580650329589844,61.608177185058594,3144518
117,2024-01-29 19:30:00+00:00,62.371253967285156,62.41599655151367,61.861000061035156,61.9398193359375,5001895
118,2024-01-29 20:30:00+00:00,62.472999572753906,62.4890022277832,62.2869987487793,62.37000274658203,3483561
119,2024-01-30 14:30:00+00:00,63.271995544433594,63.39899826049805,62.540992736816406,62.900001525878906,12550935
120,2024-01-30 15:30:00+00:00,63.07899856567383,63.365989685058594,62.888999938964844,63.279998779296875,4905526
121,2024-01-30 16:30:00+00:00,62.8738899230957,63.49300003051758,62.759002685546875,63.07849884033203,5032649
122,2024-01-30 17:30:00+00:00,62.66699981689453,62.89600372314453,62.2599983215332,62.862998962402344,5254259
123,2024-01-30 18:30:00+00:00,62.65095138549805,62.83698654174805,62.28300094604492,62.676002502441406,3638639
124,2024-01-30 19:30:00+00:00,62.92960739135742,63.021995544433594,62.64099884033203,62.657928466796875,3575092
125,2024-01-30 20:30:00+00:00,62.75300216674805,62.9900016784668,62.654998779296875,62.93499755859375,2673235
126,2024-01-31 14:30:00+00:00,61.22100067138672,62.07500076293945,61.202003479003906,61.44000244140625,11412494
127,2024-01-31 15:30:00+00:00,61.28900146484375,61.43400192260742,60.70000076293945,61.21699905395508,8058493
128,2024-01-31 16:30:00+00:00,61.652000427246094,61.79399871826172,61.24699783325195,61.30699920654297,4267856
129,2024-01-31 17:30:00+00:00,61.375999450683594,61.71599578857422,61.358001708984375,61.6554069519043,3293875
130,2024-01-31 18:30:00+00:00,61.577064514160156,61.70600128173828,61.13300323486328,61.3822021484375,4146853
131,2024-01-31 19:30:00+00:00,61.7130012512207,62.269020080566406,61.25499725341797,61.58150100708008,7668877
132,2024-01-31 20:30:00+00:00,61.500999450683594,61.7400016784668,61.349998474121094,61.715003967285156,3390201
133,2024-02-01 14:30:00+00:00,62.3089714050293,62.31999969482422,61.650001525878906,62.099998474121094,10325451
134,2024-02-01 15:30:00+00:00,61.912559509277344,62.48200225830078,61.75699996948242,62.30939865112305,5487912
135,2024-02-01 16:30:00+00:00,62.40700149536133,62.49699783325195,61.819000244140625,61.926002502441406,3858331
136,2024-02-01 17:30:00+00:00,62.678001403808594,62.72999954223633,62.321998596191406,62.409996032714844,3850151
137,2024-02-01 18:30:00+00:00,62.821998596191406,62.89899826049805,62.600013732910156,62.67499923706055,3402407
138,2024-02-01 19:30:00+00:00,63.09450149536133,63.113990783691406,62.715003967285156,62.827003479003906,4088715
139,2024-02-01 20:30:00+00:00,63.034996032714844,63.19099807739258,62.86800003051758,63.09600067138672,3016432
140,2024-02-02 14:30:00+00:00,65.06800079345703,65.43599700927734,63.69000244140625,63.79999923706055,14432047
141,2024-02-02 15:30:00+00:00,65.39240264892578,65.40699768066406,64.85200500488281,65.07575225830078,5225743
142,2024-02-02 16:30:00+00:00,66.5719985961914,66.5719985961914,65.38690185546875,65.4000015258789,8179933
143,2024-02-02 17:30:00+00:00,65.98350524902344,66.5999984741211,65.90399932861328,66.57499694824219,5693234
144,2024-02-02 18:30:00+00:00,66.1500015258789,66.33098602294922,65.8169174194336,65.99099731445312,3898231
145,2024-02-02 19:30:00+00:00,66.0885009765625,66.25399780273438,65.93000030517578,66.14900207519531,4251081
146,2024-02-02 20:30:00+00:00,66.1500015258789,66.2750015258789,66.0,66.08799743652344,3290336
147,2024-02-05 14:30:00+00:00,68.15972900390625,69.49699401855469,67.69999694824219,67.69999694824219,24109963
148,2024-02-05 15:30:00+00:00,68.13899993896484,68.37000274658203,67.20500183105469,68.15399932861328,9631229
149,2024-02-05 16:30:00+00:00,68.96099853515625,69.16999053955078,68.12699890136719,68.13499450683594,7254954
150,2024-02-05 17:30:00+00:00,68.88249969482422,69.18000030517578,68.5,68.96500396728516,5901401
151,2024-02-05 18:30:00+00:00,68.95050048828125,69.0,68.61442565917969,68.87186431884766,4500914
152,2024-02-05 19:30:00+00:00,68.760009765625,69.3499984741211,68.0999984741211,68.95234680175781,7591983
153,2024-02-05 20:30:00+00:00,69.31800079345703,69.4489974975586,68.70100402832031,68.7645034790039,5145660
154,2024-02-06 14:30:00+00:00,67.93318176269531,69.75399017333984,67.38499450683594,69.62999725341797,20596167
155,2024-02-06 15:30:00+00:00,67.96379089355469,68.38899993896484,67.41999816894531,67.93150329589844,7715868
156,2024-02-06 16:30:00+00:00,66.84220123291016,68.03300476074219,66.30000305175781,67.97000122070312,10702101
157,2024-02-06 17:30:00+00:00,66.93270111083984,67.12899780273438,66.50199890136719,66.84300231933594,6537650
158,2024-02-06 18:30:00+00:00,67.53099822998047,67.67440795898438,66.92900848388672,66.94450378417969,7512084
159,2024-02-06 19:30:00+00:00,68.15501403808594,68.47000122070312,67.53101348876953,67.54630279541016,8455480
160,2024-02-06 20:30:00+00:00,68.21900177001953,68.40699768066406,67.80999755859375,68.16450500488281,4789079
161,2024-02-07 14:30:00+00:00,69.27799987792969,69.43499755859375,67.5999984741211,68.31900024414062,15071810
162,2024-02-07 15:30:00+00:00,68.8530044555664,69.4990005493164,68.62000274658203,69.27435302734375,7008373
163,2024-02-07 16:30:00+00:00,69.15584564208984,69.39799499511719,68.80000305175781,68.86199951171875,4508981
164,2024-02-07 17:30:00+00:00,69.45349884033203,69.49600219726562,68.91300201416016,69.15499877929688,4371427
165,2024-02-07 18:30:00+00:00,69.4010009765625,69.57499694824219,69.28099822998047,69.45999908447266,3656838
166,2024-02-07 19:30:00+00:00,70.17598724365234,70.197998046875,69.34500122070312,69.40900421142578,6697421
167,2024-02-07 20:30:00+00:00,70.11599731445312,70.22000122070312,69.94000244140625,70.17598724365234,4395767
168,2024-02-08 14:30:00+00:00,69.85399627685547,70.79399871826172,69.45500183105469,70.0739974975586,13273144
169,2024-02-08 15:30:00+00:00,70.36830139160156,70.61000061035156,69.66999816894531,69.85099792480469,7392905
170,2024-02-08 16:30:00+00:00,70.26509857177734,70.5739517211914,70.10800170898438,70.37750244140625,4057925
171,2024-02-08 17:30:00+00:00,70.44099426269531,70.44099426269531,69.97200012207031,70.2625961303711,3602736
172,2024-02-08 18:30:00+00:00,69.96199798583984,70.6500015258789,69.947998046875,70.44099426269531,3836559
173,2024-02-08 19:30:00+00:00,69.9000015258789,70.08000183105469,69.70500183105469,69.95500183105469,3694404
174,2024-02-08 20:30:00+00:00,69.63999938964844,70.0,69.55500030517578,69.90499877929688,3041024
175,2024-02-09 14:30:00+00:00,71.11699676513672,71.24800109863281,70.21199798583984,70.53300476074219,13036372
176,2024-02-09 15:30:00+00:00,71.43449401855469,71.81400299072266,70.98100280761719,71.10887908935547,7560127
177,2024-02-09 16:30:00+00:00,71.6364974975586,71.72000122070312,71.2719955444336,71.447998046875,4171127
178,2024-02-09 17:30:00+00:00,71.77050018310547,71.80000305175781,71.5250015258789,71.63899993896484,3221056
179,2024-02-09 18:30:00+00:00,71.95598602294922,72.05999755859375,71.71099853515625,71.7750015258789,4905651
180,2024-02-09 19:30:00+00:00,71.93400573730469,72.0270004272461,71.77100372314453,71.94990539550781,4033769
181,2024-02-09 20:30:00+00:00,72.13099670410156,72.18499755859375,71.83000946044922,71.94000244140625,4191234
182,2024-02-12 14:30:00+00:00,73.13642883300781,73.49600219726562,72.13999938964844,72.5999984741211,14869090
183,2024-02-12 15:30:00+00:00,74.04798126220703,74.19999694824219,73.01300048828125,73.13041687011719,9483690
184,2024-02-12 16:30:00+00:00,73.59041595458984,74.61100006103516,73.32000732421875,74.05084228515625,7362230
185,2024-02-12 17:30:00+00:00,72.73200225830078,73.74500274658203,72.65601348876953,73.59477233886719,5298221
186,2024-02-12 18:30:00+00:00,72.15553283691406,72.7405014038086,71.25,72.73200225830078,10989712
187,2024-02-12 19:30:00+00:00,72.54000091552734,72.76300048828125,71.87999725341797,72.12800598144531,6803291
188,2024-02-12 20:30:00+00:00,72.29199981689453,72.68000030517578,72.20399475097656,72.54019927978516,3337843
189,2024-02-13 14:30:00+00:00,72.42500305175781,72.43000030517578,69.62000274658203,70.4000015258789,19665605
190,2024-02-13 15:30:00+00:00,73.09000396728516,73.44999694824219,72.20999908447266,72.41950225830078,11474119
191,2024-02-13 16:30:00+00:00,72.36000061035156,73.12998962402344,72.12800598144531,73.08979797363281,5635053
192,2024-02-13 17:30:00+00:00,72.33300018310547,72.80900573730469,71.82499694824219,72.35780334472656,5234490
193,2024-02-13 18:30:00+00:00,72.09700012207031,72.44896697998047,71.76100158691406,72.33399963378906,4309732
194,2024-02-13 19:30:00+00:00,71.61557006835938,72.46800231933594,71.3499984741211,72.072998046875,6172161
195,2024-02-13 20:30:00+00:00,72.19000244140625,72.19589233398438,71.4229965209961,71.62326049804688,4941467
196,2024-02-14 14:30:00+00:00,74.11000061035156,74.23600006103516,73.00599670410156,73.2020034790039,14491978
197,2024-02-14 15:30:00+00:00,72.51994323730469,74.14900207519531,71.93800354003906,74.09950256347656,9769137
198,2024-02-14 16:30:00+00:00,72.86665344238281,72.90999603271484,72.18699645996094,72.52201843261719,5366858
199,2024-02-14 17:30:00+00:00,72.89199829101562,73.0719985961914,72.44999694824219,72.88300323486328,4552996
200,2024-02-14 18:30:00+00:00,73.09211730957031,73.17999267578125,72.64000701904297,72.89900207519531,4101939
201,2024-02-14 19:30:00+00:00,73.39875030517578,73.47200012207031,73.00199890136719,73.09449005126953,4407749
202,2024-02-14 20:30:00+00:00,73.85499572753906,73.90699768066406,73.38300323486328,73.38999938964844,4480436
203,2024-02-15 14:30:00+00:00,73.06999969482422,73.9749984741211,72.4000015258789,73.86900329589844,14569301
204,2024-02-15 15:30:00+00:00,73.12100219726562,73.4990005493164,72.70999908447266,73.0719985961914,6583038
205,2024-02-15 16:30:00+00:00,73.1469955444336,73.26399993896484,72.71099853515625,73.11799621582031,4030155
206,2024-02-15 17:30:00+00:00,73.30400085449219,73.375,73.04541015625,73.15399932861328,3375388
207,2024-02-15 18:30:00+00:00,73.20899963378906,73.32899475097656,72.8604965209961,73.31400299072266,3694241
208,2024-02-15 19:30:00+00:00,72.8530044555664,73.28300476074219,72.65999603271484,73.21006774902344,4022249
209,2024-02-15 20:30:00+00:00,72.65699768066406,72.93699645996094,72.572998046875,72.85900115966797,3272555
210,2024-02-16 14:30:00+00:00,73.23600006103516,74.4020004272461,72.50399780273438,74.0999984741211,16443451
211,2024-02-16 15:30:00+00:00,73.84000396728516,74.01799774169922,72.80863952636719,73.23600006103516,6768419
212,2024-02-16 16:30:00+00:00,73.90399932861328,74.13700103759766,73.69650268554688,73.86699676513672,4572035
213,2024-02-16 17:30:00+00:00,73.26950073242188,73.94999694824219,73.04106140136719,73.91099548339844,4219312
214,2024-02-16 18:30:00+00:00,73.78788757324219,74.09500122070312,73.24900817871094,73.26899719238281,4926030
215,2024-02-16 19:30:00+00:00,73.35600280761719,73.92900085449219,73.01699829101562,73.79600524902344,4940793
216,2024-02-16 20:30:00+00:00,72.60050201416016,73.39204406738281,72.5009994506836,73.35200500488281,4978004
217,2024-02-20 14:30:00+00:00,68.3655014038086,71.90599822998047,68.21099853515625,71.5999984741211,24581853
218,2024-02-20 15:30:00+00:00,68.64299774169922,69.19908905029297,67.90900421142578,68.36250305175781,10541057
219,2024-02-20 16:30:00+00:00,68.30000305175781,68.63899993896484,67.73400115966797,68.61901092529297,7651911
220,2024-02-20 17:30:00+00:00,68.27650451660156,68.45899963378906,67.86000061035156,68.30574798583984,5561737
221,2024-02-20 18:30:00+00:00,68.63325500488281,68.87299346923828,67.947998046875,68.28700256347656,5552768
222,2024-02-20 19:30:00+00:00,69.18560028076172,69.5989990234375,68.55400085449219,68.62214660644531,7421142
223,2024-02-20 20:30:00+00:00,69.45700073242188,69.54199981689453,68.94599914550781,69.19300079345703,5456405
224,2024-02-21 14:30:00+00:00,67.91200256347656,68.88800048828125,67.70001220703125,68.0,13298661
225,2024-02-21 15:30:00+00:00,68.07099914550781,68.33499908447266,67.76599884033203,67.91200256347656,5318878
226,2024-02-21 16:30:00+00:00,67.13029479980469,68.20800018310547,66.61299896240234,68.08100128173828,7946663
227,2024-02-21 17:30:00+00:00,67.01100158691406,67.4229965209961,66.86949920654297,67.125,5478248
228,2024-02-21 18:30:00+00:00,66.82050323486328,67.49500274658203,66.7239990234375,66.98787689208984,5470657
229,2024-02-21 19:30:00+00:00,66.86949920654297,67.01699829101562,66.24800109863281,66.82177734375,8104741
230,2024-02-21 20:30:00+00:00,67.49500274658203,67.5999984741211,66.82000732421875,66.88499450683594,7182953
231,2024-02-22 14:30:00+00:00,77.74949645996094,78.08499908447266,74.22000122070312,74.80000305175781,38795056
232,2024-02-22 15:30:00+00:00,77.64600372314453,78.08000183105469,77.15999603271484,77.76899719238281,10529171
233,2024-02-22 16:30:00+00:00,77.46820068359375,78.15399932861328,77.4000015258789,77.6510009765625,7359895
234,2024-02-22 17:30:00+00:00,77.3969955444336,77.64600372314453,77.05500030517578,77.47700500488281,5508300
235,2024-02-22 18:30:00+00:00,77.90349578857422,77.92500305175781,77.2870101928711,77.39900207519531,5335014
236,2024-02-22 19:30:00+00:00,78.1729965209961,78.37699890136719,77.68599700927734,77.9000015258789,6922302
237,2024-02-22 20:30:00+00:00,78.5270004272461,78.57499694824219,78.02899932861328,78.17150115966797,6582620
238,2024-02-23 14:30:00+00:00,79.69999694824219,82.39399719238281,79.65999603271484,80.79000091552734,27888684
239,2024-02-23 15:30:00+00:00,79.12800598144531,80.05000305175781,77.56999969482422,79.70800018310547,17028128
240,2024-02-23 16:30:00+00:00,79.60786437988281,80.44400024414062,78.75499725341797,79.13200378417969,11111459
241,2024-02-23 17:30:00+00:00,80.06099700927734,80.27999877929688,79.13200378417969,79.64900207519531,6394801
242,2024-02-23 18:30:00+00:00,79.677001953125,80.28499603271484,79.56199645996094,80.07219696044922,5191959
243,2024-02-23 19:30:00+00:00,78.8239974975586,79.99000549316406,78.6500015258789,79.69400024414062,6577690
244,2024-02-23 20:30:00+00:00,78.81599426269531,79.30999755859375,78.68099975585938,78.8239974975586,5502318
245,2024-02-26 14:30:00+00:00,79.82600402832031,80.64598846435547,78.50499725341797,80.0,17249471
246,2024-02-26 15:30:00+00:00,79.95405578613281,79.99500274658203,79.37000274658203,79.83300018310547,6189139
247,2024-02-26 16:30:00+00:00,80.10850524902344,80.28604888916016,79.6030044555664,79.95320129394531,5438356
248,2024-02-26 17:30:00+00:00,79.86213684082031,80.26300048828125,79.76200103759766,80.10687255859375,3966556
249,2024-02-26 18:30:00+00:00,79.51100158691406,79.96900177001953,79.13999938964844,79.86299896240234,5299396
250,2024-02-26 19:30:00+00:00,79.17999267578125,79.67500305175781,78.79499816894531,79.5029296875,5862487
251,2024-02-26 20:30:00+00:00,79.09110260009766,79.38600158691406,79.04899597167969,79.1669692993164,3933486
252,2024-02-27 14:30:00+00:00,78.61900329589844,79.44000244140625,77.16200256347656,79.19999694824219,14829604
253,2024-02-27 15:30:00+00:00,78.61000061035156,78.99500274658203,78.41400146484375,78.6030044555664,4302284
254,2024-02-27 16:30:00+00:00,79.1729965209961,79.29899597167969,78.55500030517578,78.60800170898438,4711625
